video_id,title,title_len,desc_len,emoji_count,tag_count,published_hour,views,likes,comments,view_like_ratio,channel_subs,has_caption,definition,topic_categories,url
bjbLHn-DI74,TOMANDO OS DOCES 🤩🍎🍡 #funnyvideos #comedy#food#viral#video#Rinkismilepinki,74,92,9,0,13,21768,116,2,0.53,32700,0,hd,Lifestyle,https://www.youtube.com/shorts/bjbLHn-DI74
9XJBaFoDD0M,"Tool Item 🥰! New Viral Gadget, smart appliances, Kitchen Utensils/Home Inventions #shorts #gadgets",98,160,5,0,16,15889,0,0,0.0,880,0,hd,Lifestyle,https://www.youtube.com/shorts/9XJBaFoDD0M
FCKFseNlJ4A,satisfying with deliciousfood #streetfood #deliciousfood #ytshorts #delicious #viral #cooking #iran,99,0,7,0,4,10162,35,0,0.34,25200,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/FCKFseNlJ4A
QCjLqfshBpk,Miniature Egg 🥚 Thali 🤤 #ytshorts #egg #viral #trending #food,61,565,7,34,1,3264,0,2,0.0,490,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/QCjLqfshBpk
IzihVBa5YaU,tamarind (tetul) chilli masala 😋🤤☺️‼️#trending #shorts #viral #food #reels #recipe #farming #harvest,100,0,16,0,1,23988,119,8,0.5,1400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/IzihVBa5YaU
x6ZOJT_Vjlw,|| spicy gravy & mutton fat🍗🔥|| #food #shorts #viral,52,52,10,3,7,8413,111,0,1.32,318,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/x6ZOJT_Vjlw
sq3j5bZJQdI,Dahi Gupchup #shorts #odia #viral #food,39,314,4,5,12,6118,377,6,6.16,10500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/sq3j5bZJQdI
63elcWCxIss,ଚାଟ୍ ଖାଇବା ପାଇଁ ଘରେ ହେଲା ଝଗଡ଼ା😡|| ଆଳୁ ମଟର ଚାଟ୍ || Pihu lifestyle ||#shorts #foodvlog,84,172,23,20,7,57378,1893,2,3.3,10300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/63elcWCxIss
tZNWu5Wb38Q,Desi matar paneer #trendingshorts #new #viral #food #cooking #viral #easyrecipe #recipe #rasoi,94,118,9,11,14,5090,0,0,0.0,136,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/tZNWu5Wb38Q
dJafVtV2L00,Green Apple 🍏👽 #ai #funny #ytshorts #comedy #fruit #food #viral #viralvideo #foryou #amazing #fyp,97,0,13,0,15,66728,202,1,0.3,46300,0,hd,Entertainment,https://www.youtube.com/shorts/dJafVtV2L00
i6XYMRnzjBs,"Alibaba Gadgets! Tool Items, New Gadgets,176kMimimiSEREBROIHIHI #funny #terding #rells #viral #food",99,0,6,0,11,11650,58,0,0.5,19700,0,hd,Lifestyle,https://www.youtube.com/shorts/i6XYMRnzjBs
w5xyccu_BhM,Top 10 amazing facts about foods 😑 #shorts #amazingfacts #trending #popular #viral #facts,89,89,7,0,10,5787,0,0,0.0,1250,0,hd,"Food,Health,Lifestyle",https://www.youtube.com/shorts/w5xyccu_BhM
fdKBBS9oybM,Amazing fruit cutting design #fruit #shorts #usa #viral #food #trending #satisfying #cuttingskills,98,0,8,0,9,8293,20,0,0.24,14000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/fdKBBS9oybM
GcIsy6dYmhk,✨panchdara palallona kalipite custured powder 😋#keervani#viral #food #telugumemes #trending #recipe,99,582,8,37,8,14725,0,5,0.0,4640,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/GcIsy6dYmhk
Q6PABdlyU6E,Dalcha recipe 😋👌🤲 #khairunnishavlogs #food #dalcharecipe #ytshorts #kuwaitvlogs #recipe #viral,94,1315,10,0,6,71082,1950,16,2.74,108000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Q6PABdlyU6E
jbC8B_JIc30,❗ This is not real ❗ Train of golgappa part 13 #viral #food,59,99,4,0,13,13254,56,0,0.42,267,0,hd,"Entertainment,Food",https://www.youtube.com/shorts/jbC8B_JIc30
LnyvFTUcWEM,Stay Ke Owner Ne Guide Kiya😳 #shorts #food #viral #recipe,57,248,5,13,12,7269,0,1,0.0,15300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/LnyvFTUcWEM
T0KyJ5WX2Tk,Spicy Lunch Eating😋#shorts#ytshorts#viral #shortvideo#shortsfeed #asmrsounds#asmrvideo #eating#food,99,0,10,0,15,4131,0,0,0.0,32600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/T0KyJ5WX2Tk
4-thxB7Hios,food making #viral #shorts,26,0,2,0,10,13814,48,2,0.35,265,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/4-thxB7Hios
yjLvmue0K6s,chicken cutting #chicken #food#shortvideo #shortsviral #shorts#viralvideo #viral #trending #trend,97,0,9,0,1,11608,19,0,0.16,4040,0,hd,Food,https://www.youtube.com/shorts/yjLvmue0K6s
D8nEhekXZfs,Pork Cooking Recipes| #food #cook #cooking #recipe #recipes #viral #virals #trending #short #shorts,99,0,11,0,1,2629,27,0,1.03,22100,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/D8nEhekXZfs
eL2fhy-81IE,YouTube shorts #feedshorts #trending #viral #food #motivation,61,2797,5,0,8,17547,88,0,0.5,27900,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/eL2fhy-81IE
FMf1HRzwSAE,#comedy #fun #shortsfeed #funny #viral #food #shortsfeed,56,0,7,0,5,11622,39,0,0.34,11600,0,hd,"Entertainment,Film",https://www.youtube.com/shorts/FMf1HRzwSAE
OXmIGVIzsJc,#recipe #healthyfood #fypシ゚viral #food #viralvideo #cooking #yt #ytshorts #viralshort #viral #yummy,99,0,12,0,20,867,13,0,1.5,4690,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/OXmIGVIzsJc
0-0XH1u-Fbk,Sing if you’d eat it pt 49 #viral #food #4urpage #fy #foodie #memes #fypシ #jesuslovesyou #fyp #fyppp,100,523,11,0,16,3785,0,5,0.0,3150,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/0-0XH1u-Fbk
AJuBLEDWCi4,Bachcho pasand hai!#viral #food #youtubeshorts #cooking #sorts #song @umajatav5349,82,86,8,5,2,1594,29,0,1.82,495,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/AJuBLEDWCi4
Wu-v2eRsdfI,झणझणीत तवा पिठलं | अस्सल महाराष्ट्रीयन रेसिपी 🔥#youtubeshorts #trending #cooking #food #viral,93,581,20,0,8,3409,15,0,0.44,159,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Wu-v2eRsdfI
7ERu_EXhHJU,Cake challenge @LaGroupiedAlana #shorts #youtubeshorts #trending #viral #food #challenge #funny #fy,99,0,9,0,13,16370,870,15,5.31,583000,0,hd,"Entertainment,Food",https://www.youtube.com/shorts/7ERu_EXhHJU
VWHv_KSCT80,Sunday Chicken Curry..🍗🍗🍗 #shortvideo #food #ytshorts #guntur #viral #viralvideo #tastewithchandra,98,98,10,0,6,7875,23,0,0.29,126,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/VWHv_KSCT80
Ii5m3QLRs9w,Viral lachha Paratha #prarthanaskitchen #ytshorts #trending #food #paratha #viral #shorts,89,89,7,10,2,4471,17,0,0.38,22700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Ii5m3QLRs9w
b-lxraAS6ek,Amazing fruit cutting design #fruit #shorts #usa #viral #food #trending #satisfying #cuttingskills,98,0,8,0,7,5607,15,0,0.27,14000,0,hd,Food,https://www.youtube.com/shorts/b-lxraAS6ek
GItG_fqnkFs,Amazing fruit cutting design #fruit #shorts #usa #viral #food #trending #satisfying #cuttingskills,98,0,8,0,13,6203,10,0,0.16,14000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/GItG_fqnkFs
d4EB25KucYo,pizza🤩 😍🍕pen 🌭🥐🥖 #shorts #viral #trending,41,0,9,0,1,33157,151,0,0.46,28700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/d4EB25KucYo
b_b4UkqG878,🇮🇳Republic Day Special Tricolour Puri🤤||#odia #shorts #viral #trending #foryou #26january #minivlog,99,357,12,25,12,267348,10999,59,4.11,157000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/b_b4UkqG878
cu9rPU1tkzo,watermelon 🍉 flowers #shorts #food #trending #viral #youtubeshorts,66,0,6,0,13,42469,149,0,0.35,562,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/cu9rPU1tkzo
CvJXspuL8ko,orange fruit carving #trending #youtubeshorts #food #shorts #viralvideo #viral #shortvideo,90,0,7,0,1,18802,74,0,0.39,140000,0,hd,Lifestyle,https://www.youtube.com/shorts/CvJXspuL8ko
RwtwtPcR2HI,Famous Boiled Egg 🥚Rs-10 #shorts #egg #viral #food #streetfoodrecipes,69,450,7,18,5,3897,24,0,0.62,879,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/RwtwtPcR2HI
DQXvLBG0418,"#Video#trending#shorts#viral#reel#reels#sort#food#￼ Moradabadi, and Hyderabad biryani 🇮🇳😂🙏👍",91,90,15,10,11,3180,172,2,5.41,212,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/DQXvLBG0418
Sgg2ZH_I21c,#viral #food #yogurtshake #cooking #recipe #fruit #homemade #love #italianfood #videos #foodlover,97,0,11,0,10,1534,28,2,1.83,40400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Sgg2ZH_I21c
ktbiPSkd9a8,Different Aloo Cheese Paratha …😍😋#shorts #viralvideo #viral #paratha #tranding #food,84,101,9,16,13,2519,14,2,0.56,240,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/ktbiPSkd9a8
MwEJkz9etrA,Ye to plan Kiya hi nhi tha🙄😔#food #cooking #ytshorts #recipe #foodie #viral,75,0,8,0,13,5292,0,0,0.0,1310,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/MwEJkz9etrA
TgZLPe0zN0Q,#viral #food #yogurtshake #cooking #recipe #fruit #homemade #viral #viralvideo #cuisine #recipe,95,0,11,0,10,2406,36,2,1.5,40400,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/TgZLPe0zN0Q
P4_45ik7-PI,#golegappe #funny #viral food#,30,0,4,0,12,6960,20,0,0.29,1320,0,hd,Entertainment,https://www.youtube.com/shorts/P4_45ik7-PI
FpFLxt5aO6g,Shahi BBQ Rice Platter Making #Shorts #Viral #Food #youtubeshorts,65,0,4,0,16,2166,34,0,1.57,81000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/FpFLxt5aO6g
GeXb25IlTic,#shorts  #sigma #recommended #fypシ #viral #whatthesigma #tiktok,63,63,7,0,0,30285,124,0,0.41,75700,0,hd,Lifestyle,https://www.youtube.com/shorts/GeXb25IlTic
socDhFQrwz0,Apricot #food #viral #shorts #viralshorts,41,0,4,0,7,3303,9,0,0.27,1600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/socDhFQrwz0
thYN8Z0FS7w,Spicy chicken skin curry #asmr #mukbang #food #viral,52,156,4,0,0,3924,33,0,0.84,2060,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/thYN8Z0FS7w
MkR1XFHr6Kc,Channel loki malli oka kottha recipe😋#viral #food #gongurachicken #trending #viralvideo,87,0,6,4,15,15319,36,3,0.24,383,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/MkR1XFHr6Kc
IS5ZmCkR1o4,Vizag Exbhition 😂 | #fun #shorts #viral #food #streetfood #yt #foodie #trending #minivlog #funny,96,0,12,0,13,3774,63,0,1.67,2140,0,hd,Entertainment,https://www.youtube.com/shorts/IS5ZmCkR1o4
vj9CvUWWslI,Tricolour Food for Republic Day🇮🇳 #trending #shorts #viral #,60,131,6,11,11,2299,14,4,0.61,10800,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/vj9CvUWWslI
N-_o8qRDS7c,Masal maggi #maggi #snow #shorts #viral #trending #youtubeshorts #dailyvlog #recipe #food #foodie,97,130,10,0,4,45481,740,8,1.63,1140,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/N-_o8qRDS7c
jnK31vpOFXg,Airfryer Chicken Kebab 💥🧨🤤| #food #viral #peppafoodie,53,637,7,0,13,53762,2800,10,5.21,1950000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/jnK31vpOFXg
HhscLelWWc4,Morning routine 🥰#viral #food #youtubeshorts #youtube #ytshorts #yt #shorts #short #reels #funny,96,607,11,0,9,5793,46,7,0.79,1540,0,hd,Lifestyle,https://www.youtube.com/shorts/HhscLelWWc4
36mFGufvNnU,Today lunch thali 👌😋#lunch #trending #viral #food #shortvideo #shortsfeed #youtubeshorts,88,630,9,0,8,4301,33,17,0.77,3710,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/36mFGufvNnU
URl9jdLVyug,#shorts #viral #gukafamilyshow #asmr #rblx #duet #yt #challenge #viral #tiktok #food #fyp #comedy,97,0,13,0,7,13343,57,0,0.43,4090,0,hd,Entertainment,https://www.youtube.com/shorts/URl9jdLVyug
7zTLxITxXyI,Rice Semya Vegetable Upma #food #shorts #youtube #telugusongs #viral #ytshorts #cooking,87,133,7,12,14,4140,32,0,0.77,117,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/7zTLxITxXyI
UrvcWGGuROU,Cut Cut Mini Colourful Chocolate bar #youtube #ytshaorts #chocolate #viral #food #shorts #shortvideo,100,127,7,0,11,10866,129,4,1.19,44700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/UrvcWGGuROU
N7JncVHdMZU,Eating wala 🍗🍕 || #asmr #mukbang #shorts #viral #food #funny #chicken #pitza,76,264,12,17,5,7114,37,0,0.52,781,0,hd,"Entertainment,Food",https://www.youtube.com/shorts/N7JncVHdMZU
JUkIVAM6ZOQ,#funny #comedy #viral #food #shorts #video,42,0,6,0,3,7615,38,0,0.5,22600,0,hd,Entertainment,https://www.youtube.com/shorts/JUkIVAM6ZOQ
YuEwwmCPq9A,Truck drivers favourite 🚚  #recipe #sevtamatarkisabji #viral #food #quickrecipe#bus,83,0,7,0,12,4942,143,2,2.89,33900,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/YuEwwmCPq9A
-LGA9GFKa-Q,pizza sandwich #homemade #pizza #shorts #food #recipe #tamil #viral #cooking #yummy #trending #short,100,0,11,0,12,18796,341,8,1.81,26600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/-LGA9GFKa-Q
6mWg9L9LzOc,sweet orange masala ❤️🤟#tending #shorts #viral #food #shortsviral #music #homecutting #fruit,92,0,11,0,2,2971,26,2,0.88,332,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/6mWg9L9LzOc
cmoXbyqOcmE,Puri ରେ ଚାଲିଛି Scam 😡 #viral #food #trending #viralshorts #shorts #puri #short,78,0,12,0,13,8578,438,4,5.11,11000,0,hd,Lifestyle,https://www.youtube.com/shorts/cmoXbyqOcmE
EsvTnNsAUMM,Kitna bhi khaiye man nahin bharata ♥️ #shorts #makkediroti #viral #celebrity #food #shortsfeed,94,0,8,0,21,1324,15,0,1.13,287000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/EsvTnNsAUMM
G9X7aNfJpg4,3 kg semi fondant cake 😍 new customer new experience 👩‍🍳,56,65,4,14,14,136609,8488,122,6.21,5400000,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/G9X7aNfJpg4
oWf_Co_Frjs,unlimited panipuri 😀😁#shorts #viral #trending #youtube,54,0,6,0,2,25738,75,0,0.29,3600,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/oWf_Co_Frjs
XuHxxShSGVg,🍳Leo Asked Mom To Make The Baby's Scrambled Egg😀🤗 #shorts #trending #viral,74,0,7,0,1,232415,0,333,0.0,49700,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/XuHxxShSGVg
qf5nvCpMcj4,#funny #comedy #viral #food #shorts #video,42,0,6,0,3,4669,31,0,0.66,22600,0,hd,"Entertainment,Film",https://www.youtube.com/shorts/qf5nvCpMcj4
eMgzZqyg98E,Spicy masala Guava 🔥😋 #shorts #viral #odia #vlog #food,54,694,7,11,10,2213,48,3,2.17,1200,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/eMgzZqyg98E
uK1Iuf76tNk,mix colour full cake new design #viral #trending #shorts #youtubeshorts #shortvideo #cake #cake,95,95,7,0,12,55275,227,1,0.41,4660,0,hd,"Food,Hobby,Lifestyle",https://www.youtube.com/shorts/uK1Iuf76tNk
4WJsbWB5r1c,#uniqueinfobangla #reels #food# healthyfood # tilkitchen# recipe # fact# viral # ytshort,88,0,9,0,13,6925,59,0,0.85,77300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/4WJsbWB5r1c
cqnahKrs3jA,"Tool Item 🥰! New Viral Gadget, smart appliances, Kitchen Utensils/Home Inventions #shorts #gadgets",98,160,5,0,16,9635,0,0,0.0,880,0,hd,Lifestyle,https://www.youtube.com/shorts/cqnahKrs3jA
RpMtPWHMMxM,POPPING PEARLS! #fypシ゚viral #food #shortvideos,46,0,5,0,23,2217,43,0,1.94,14800,0,hd,Lifestyle,https://www.youtube.com/shorts/RpMtPWHMMxM
zBJrndBhVME,Celebrating Republic day 🇮🇳 #shortvideos #shorts #trending #viral #food #foodie #nowreenshahvlogs,97,97,9,14,3,3162,44,0,1.39,2680,0,hd,,https://www.youtube.com/shorts/zBJrndBhVME
B9cd6NgE7ss,Pearle maaney favorite food😋#shortsvideo  #meera jasmine#pazham kanji#pearlemaany show #interview,97,159,6,11,12,8529,86,6,1.01,161,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/B9cd6NgE7ss
xbeQW1YsAnY,#chickenlegpiece #eatingchallenge #viral #food,46,0,4,3,6,1684,7,0,0.42,451,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/xbeQW1YsAnY
W92OQkI2OsY,#funny #comedy #viral #food #shorts #video,42,0,6,0,3,31645,101,0,0.32,22600,0,hd,Entertainment,https://www.youtube.com/shorts/W92OQkI2OsY
vBF_5EUgmCk,besan barfi recipe #shorts #ytshorts #viral,43,133,3,18,7,2893,11,2,0.38,267,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/vBF_5EUgmCk
Wm2b6CstedI,Mufli ki chikki 🥜😍#youtubeshorts #shorts #trending #viral #food #recipe #video #foodvideos,90,0,10,0,5,7125,0,6,0.0,595,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/Wm2b6CstedI
l8UuIU5OK1A,orange mousse dessert 😋#shorts #shortvideo #viral,49,48,4,0,4,1725,49,0,2.84,5470,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/l8UuIU5OK1A
8PUev_xssDU,Asmr food chewing peaches chew gum #viral#food#satisfying #trending,67,0,4,0,13,8752,63,0,0.72,776,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/8PUev_xssDU
yyqUOPawoBs,Republic Day Special Recipe 🤤Pehchan Kon🤤 #trending #recipe #shortvideo #food #lunch #viral,91,0,8,0,13,3646,13,0,0.36,27500,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/yyqUOPawoBs
EVZ0oZPqxMc,Comforting Sticky Rice Meal | E5/30: Healthy Dessert Recipes #cooking #recipe #viral #food,90,522,7,0,10,1418,0,14,0.0,136,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/EVZ0oZPqxMc
l9JKKgTGjHw,RAINBOW POPCORN 🌈🍿🤣#comedy​ #tiktok​ #viral​ #funny​ #secret​ #rainbow​ #popcorn​ #lifehacks​,93,0,19,0,3,10607,54,0,0.51,122000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/l9JKKgTGjHw
XjEFTbt6pR8,This kind of pork belly is so satisfying to eat #LargePiecesOfPorkBelly,71,130,1,7,1,5635,81,0,1.44,95,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/XjEFTbt6pR8
rpdq5OSamwI,Bread Roll Recipe | New Unique Recipe #viral #food,50,99,3,7,14,2308,0,0,0.0,266,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/rpdq5OSamwI
s36jYSIozZo,Wedding food #food #bolleywoodsong #indianfood #foodie #entertainment #trending #viral #shorts,94,0,8,0,13,7842,109,0,1.39,126000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/s36jYSIozZo
lFko7QvqBOk,#viral #food #foodcraze #foodvideos #recipe #fastfood #viralfood #foodie #26january #viralvideo,95,0,10,0,1,1962,8,0,0.41,1140,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/lFko7QvqBOk
5jwXEA9qj8k,Beetroot Pratha recipe ♥️#shorts #viral #food #beetroot #recipe #cooking #trending #shortsfeed,94,94,10,0,13,1722,36,11,2.09,740,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/5jwXEA9qj8k
8UzVNEKyHrc,sel fish #fishing #machli #food #automobile #shortsreels #fishing #fish #viral #food #trendingreel,98,0,10,0,9,21059,39,0,0.19,219,0,hd,"Hobby,Lifestyle,Pet",https://www.youtube.com/shorts/8UzVNEKyHrc
PYiUeGUBiVM,#food #viral,12,0,2,0,6,2009,17,0,0.85,1390,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/PYiUeGUBiVM
_48AVKxVe9U,#food #eating #usashorts #beveragechallenge#usashortsfeeds#viral#beuty#amazing#satisfyingvideos,95,0,9,0,19,7588,30,0,0.4,171000,0,hd,Lifestyle,https://www.youtube.com/shorts/_48AVKxVe9U
s1YDszL2ImE,Virat Kohli's favourite Sweet Corn #shorts #ytshorts #trending #shortvideo #viral #viralvideo #food,99,101,8,0,11,4443,62,13,1.4,424,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/s1YDszL2ImE
JKcjHC3-q1Y,Wedding food #food #bolleywoodsong #indianfood #foodie #trending #entertainment #viral #shorts,94,0,8,0,15,5581,69,0,1.24,126000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/JKcjHC3-q1Y
LKMtr25hxSo,London Strawberry 🍓#food#ytshorts#viral#shorts,46,671,5,6,9,1169,16,1,1.37,1050,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/LKMtr25hxSo
RPX3dwUYt2E,ParleG | #food #recepies #shortvideos #viral #viralshorts #short #shortsfeed,76,0,8,12,7,2837,6,0,0.21,1300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/RPX3dwUYt2E
FCPgrIdBtYA,Jeera Water For Weight Loss #viral #Jeera water#food #trending,62,0,4,0,15,6371,181,2,2.84,2090,0,hd,"Food,Health,Lifestyle",https://www.youtube.com/shorts/FCPgrIdBtYA
M3mBT4mDRZM,Ye bhed-bhav kyu? #soda #juice #viral #food #streetfood #funny #comedy #indiancomedy,84,0,10,0,13,4633,27,0,0.58,247,0,hd,"Entertainment,Film",https://www.youtube.com/shorts/M3mBT4mDRZM
EzJfqAhTqrk,#ytshorts#viral food#bhaturechole,33,0,3,0,3,3087,37,0,1.2,4310,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/EzJfqAhTqrk
Z3jiRZE7qgw,शादी 😂#prarthanaskitchen #funny #comedy #ytshorts #trending #shaadi #food #sabji #viral #shorts,95,95,13,13,16,1630,14,2,0.86,22700,0,hd,"Food,Humour,Lifestyle",https://www.youtube.com/shorts/Z3jiRZE7qgw
L7eIGQggLec,Ruchika rathore cook food in kitchen😱#ruchikarathore #triggeredinsaan #trendingshorts #viral #love,98,0,6,0,13,33961,271,2,0.8,141000,0,hd,Entertainment,https://www.youtube.com/shorts/L7eIGQggLec
woM3Ov4s4ZY,I pulled a web out of marshmallows. #asmr #satisfying #food,59,0,3,0,22,17658,85,2,0.48,41500,0,hd,Lifestyle,https://www.youtube.com/shorts/woM3Ov4s4ZY
WZTi1bp34LM,ASMR Roast Beef Leg Cutting 🔪 | Satisfying Meat Sounds 🤤 #foodasmr #food #stickmeat #mincedmeat,95,609,7,0,14,34350,85,0,0.25,681,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/WZTi1bp34LM
psvEKYxPYfs,Perfect Single-Cut Beef Slice 🔪🔥 | Satisfying Meat ASMR #foodasmr #food #pulledbeef #crispybeef,95,0,8,0,13,9751,59,3,0.61,681,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/psvEKYxPYfs
dQ9XS9es_R8,Great combination of mushroom and celery #cooking #food #satisfying #asmr,73,0,4,0,12,830,12,9,1.45,8250,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/dQ9XS9es_R8
cF9vazBHlnw,Make ice cream with me. 🍓🍩🫗🍦 #asmr #satisfying #food #icecream #dessert #asmrfood #fyp #shorts,94,0,12,0,1,1063847,10594,32,1.0,842000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/cF9vazBHlnw
7CtymldwOyA,Orange Dorito food #candy #food #duet #satisfying #stitchtricks #foodchallenge #stitch,86,0,7,0,21,14639,52,1,0.36,7530,0,hd,"Entertainment,Food",https://www.youtube.com/shorts/7CtymldwOyA
1eFcIwvdS20,Leftover Roti Magic 😍 ASMR #shorts #asmr #asmrcooking,53,387,4,20,12,153150,1549,10,1.01,124000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/1eFcIwvdS20
2z5LiyDPj28,"Mega Mukbang ASMR Food Eating Challenge! Crispy, Spicy & viral and satisfying food asmr compilation",99,2299,2,45,16,4694,107,1,2.28,13300,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/2z5LiyDPj28
a4Gyd5vatU4,"Natural drink, professional cut. 🥥🌴#coconut#asmr#satisfying#oddlysatisfying#foodprocess",87,0,7,0,1,21332,108,0,0.51,2290,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/a4Gyd5vatU4
_qB6a66hSPM,No Talking ASMR Food | Relaxing Eating Sounds #shorts #cooking,62,355,3,0,1,13406,391,0,2.92,602,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/_qB6a66hSPM
wNUjAynv6F8,eating delicious & yummy food satisfying food #youtubeshort,59,0,2,0,9,8061,95,1,1.18,7420,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/wNUjAynv6F8
vrjNZhqYzUQ,Satisfying butter old hen! #food  #chicken,42,0,3,26,11,21796,22,0,0.1,27000,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/vrjNZhqYzUQ
vwcYtscGzsM,Spicy chicken 🤤💗 #mukbang #satisfying #food,43,0,5,0,12,14974,1256,0,8.39,8840,0,hd,"Food,Lifestyle",https://www.youtube.com/shorts/vwcYtscGzsM
